DateTime,SpotPrice_RRP,PredictedPrice_90q
2025-04-17 00:30:00,156.78,205.10653613518946
2025-04-17 01:00:00,158.45,170.33813583276955
2025-04-17 01:30:00,137.42,177.039691553441
2025-04-17 02:00:00,130.82,144.2698054006504
2025-04-17 02:30:00,127.49,138.25340497218113
2025-04-17 03:00:00,135.69,142.2730700268645
2025-04-17 03:30:00,132.07,145.84743885304775
2025-04-17 04:00:00,128.23,149.41235432078773
2025-04-17 04:30:00,130.17,146.02097601246496
2025-04-17 05:00:00,136.31,148.5978479754243
2025-04-17 05:30:00,147.47,157.52396650385023
2025-04-17 06:00:00,149.91,190.11193388920594
2025-04-17 06:30:00,193.21,199.51266620851743
2025-04-17 07:00:00,192.92,235.44771822822415
2025-04-17 07:30:00,114.37,229.99105436962685
2025-04-17 08:00:00,56.67,138.24288746556175
2025-04-17 08:30:00,12.26,66.94607321052136
2025-04-17 09:00:00,27.78,42.646585331256695
2025-04-17 09:30:00,39.44,49.55799702365997
2025-04-17 10:00:00,44.79,56.08342966529662
2025-04-17 10:30:00,35.68,59.96288274043683
2025-04-17 11:00:00,28.05,53.98606284735769
2025-04-17 11:30:00,37.56,44.74936414012811
2025-04-17 12:00:00,20.94,56.55731027994461
2025-04-17 12:30:00,23.29,50.17202686337934
2025-04-17 13:00:00,33.16,50.4609915716415
2025-04-17 13:30:00,75.38,56.56743541518006
2025-04-17 14:00:00,62.19,86.84870641402051
2025-04-17 14:30:00,59.63,75.4236523811329
2025-04-17 15:00:00,47.15,86.05394676037007
2025-04-17 15:30:00,58.07,76.87618336639294
2025-04-17 16:00:00,83.87,88.06333570884878
2025-04-17 16:30:00,138.59,135.50464823197476
2025-04-17 17:00:00,273.34,248.26606146381658
2025-04-17 17:30:00,299.98,282.8810295446125
2025-04-17 18:00:00,299.99,358.0783142874746
2025-04-17 18:30:00,292.39,294.1746760467807
2025-04-17 19:00:00,261.78,276.32751569551186
2025-04-17 19:30:00,200.27,232.675264836849
2025-04-17 20:00:00,179.56,209.300182386247
2025-04-17 20:30:00,166.32,204.9363656863009
2025-04-17 21:00:00,185.2,178.70226992864158
2025-04-17 21:30:00,192.11,202.11543424238803
2025-04-17 22:00:00,208.09,210.55825562894768
2025-04-17 22:30:00,230.98,226.29096467987475
2025-04-17 23:00:00,262.69,235.24784993603055
2025-04-17 23:30:00,234.54,247.40379985975005
2025-04-18 00:00:00,199.47,234.40355269166415
2025-04-18 00:30:00,190.79,227.8285728710842
2025-04-18 01:00:00,167.72,216.2536099416127
2025-04-18 01:30:00,164.02,176.10161133832352
2025-04-18 02:00:00,149.73,177.03869526247797
2025-04-18 02:30:00,141.17,238.00123468504503
2025-04-18 03:00:00,140.76,245.3502319132281
2025-04-18 03:30:00,141.74,240.00039589937083
2025-04-18 04:00:00,142.05,160.51902471005425
2025-04-18 04:30:00,143.15,160.69032577237095
2025-04-18 05:00:00,153.5,178.3062747761636
2025-04-18 05:30:00,140.0,192.95761183311106
2025-04-18 06:00:00,146.58,184.08100058902548
2025-04-18 06:30:00,154.44,189.96717500383593
2025-04-18 07:00:00,125.43,194.54270492345296
2025-04-18 07:30:00,68.34,135.4787301259495
2025-04-18 08:00:00,-9.33,73.64222964192112
2025-04-18 08:30:00,-20.67,27.205753811352412
2025-04-18 09:00:00,-22.43,3.712438242390815
2025-04-18 09:30:00,-23.38,-8.893637016697859
2025-04-18 10:00:00,-26.76,-11.446320391436808
2025-04-18 10:30:00,-32.68,-11.03891615527887
2025-04-18 11:00:00,-37.22,-23.87031231059365
2025-04-18 11:30:00,-37.61,-26.805381308905343
2025-04-18 12:00:00,-35.45,-25.638908868298902
2025-04-18 12:30:00,-35.04,-22.977076437299996
2025-04-18 13:00:00,-33.47,-22.977076437299996
2025-04-18 13:30:00,-30.43,-21.30515102082546
2025-04-18 14:00:00,-28.55,-7.136444888999029
2025-04-18 14:30:00,-26.1,-0.6647373480299148
2025-04-18 15:00:00,-14.77,5.97890098769963
2025-04-18 15:30:00,-1.35,44.07897121516373
2025-04-18 16:00:00,40.37,47.414589975357636
2025-04-18 16:30:00,96.96,77.72315499938674
2025-04-18 17:00:00,199.14,161.48673708401003
2025-04-18 17:30:00,237.69,263.7848985229783
2025-04-18 18:00:00,199.13,260.2971755893925
2025-04-18 18:30:00,190.46,253.68134587644963
2025-04-18 19:00:00,177.94,200.72106669639052
2025-04-18 19:30:00,172.12,194.371577017204
2025-04-18 20:00:00,160.03,181.73494062680024
2025-04-18 20:30:00,162.0,178.59611806733213
2025-04-18 21:00:00,163.19,177.5487327008506
2025-04-18 21:30:00,161.01,179.57693855398168
2025-04-18 22:00:00,151.98,177.56310099795442
2025-04-18 22:30:00,162.0,171.48636695159053
2025-04-18 23:00:00,154.94,175.13320298376885
2025-04-18 23:30:00,153.46,169.73477623457254
2025-04-19 00:00:00,148.04,168.8734534100853
2025-04-19 00:30:00,133.39,154.96537033494894
2025-04-19 01:00:00,124.15,136.8852132546973
2025-04-19 01:30:00,102.17,131.66899132277558
2025-04-19 02:00:00,104.45,104.89457853035138
2025-04-19 02:30:00,91.04,104.10857658887865
2025-04-19 03:00:00,78.88,98.01730633846213
2025-04-19 03:30:00,91.53,83.90062866773935
2025-04-19 04:00:00,97.0,98.35556311798696
2025-04-19 04:30:00,96.78,107.95616664290166
2025-04-19 05:00:00,99.06,108.2779099836994
2025-04-19 05:30:00,97.18,109.38903068289045
2025-04-19 06:00:00,98.62,111.55473709432351
2025-04-19 06:30:00,106.59,114.53294963602286
2025-04-19 07:00:00,89.51,113.0401109269738
2025-04-19 07:30:00,37.93,98.42697944822696
2025-04-19 08:00:00,-7.8,54.11753943514078
2025-04-19 08:30:00,-18.79,28.82546032894888
2025-04-19 09:00:00,0.33,5.7813205754607155
2025-04-19 09:30:00,-23.85,12.791794359551636
2025-04-19 10:00:00,-23.93,-10.349938729256063
2025-04-19 10:30:00,-24.32,-10.981400586331223
2025-04-19 11:00:00,-25.43,-9.963005875273065
2025-04-19 11:30:00,-22.24,-10.981400586331223
2025-04-19 12:00:00,-22.3,-4.105584055755593
2025-04-19 12:30:00,-23.11,-3.6149162030764646
2025-04-19 13:00:00,-23.36,-3.1249747701611064
2025-04-19 13:30:00,-24.56,-5.071124916147981
2025-04-19 14:00:00,-24.82,0.08155717594731617
2025-04-19 14:30:00,4.44,4.039768139751053
2025-04-19 15:00:00,45.49,49.17721719641885
2025-04-19 15:30:00,31.46,68.42487536387347
2025-04-19 16:00:00,79.62,61.2433226803529
2025-04-19 16:30:00,100.72,110.00478306880541
2025-04-19 17:00:00,158.92,167.754663994828
2025-04-19 17:30:00,176.41,232.94268285214508
2025-04-19 18:00:00,175.31,249.23047082266046
2025-04-19 18:30:00,158.17,229.55591331734857
2025-04-19 19:00:00,144.84,173.92055538669757
2025-04-19 19:30:00,129.42,156.87969834407173
2025-04-19 20:00:00,115.68,134.43218122690223
2025-04-19 20:30:00,110.08,128.86743603521208
2025-04-19 21:00:00,126.96,121.66772705610428
2025-04-19 21:30:00,115.2,140.72752225272657
2025-04-19 22:00:00,108.7,131.59724355799852
2025-04-19 22:30:00,137.48,118.46764157460375
2025-04-19 23:00:00,146.07,144.1953912991331
2025-04-19 23:30:00,134.32,162.2519845250691
2025-04-20 00:00:00,110.44,139.82636065614585
2025-04-20 00:30:00,102.66,114.40411459820587
2025-04-20 01:00:00,94.35,106.1286297835508
2025-04-20 01:30:00,84.99,97.66046000981828
2025-04-20 02:00:00,76.76,91.39302585265085
2025-04-20 02:30:00,77.19,79.4088576942121
2025-04-20 03:00:00,76.54,79.194358117641
2025-04-20 03:30:00,75.36,78.63972860330804
2025-04-20 04:00:00,76.28,79.28048344486382
2025-04-20 04:30:00,75.18,78.46253704129873
2025-04-20 05:00:00,75.11,77.80616827228769
2025-04-20 05:30:00,72.8,78.61945756329365
2025-04-20 06:00:00,72.82,78.64136505625062
2025-04-20 06:30:00,63.96,79.02414144136688
2025-04-20 07:00:00,48.88,67.70011173800356
2025-04-20 07:30:00,6.42,59.059533184291304
2025-04-20 08:00:00,-14.32,31.59458772862576
2025-04-20 08:30:00,-16.51,9.145367867820235
2025-04-20 09:00:00,-23.21,2.805782060085304
2025-04-20 09:30:00,-26.07,-10.084260494042685
2025-04-20 10:00:00,-26.74,-12.561558662371072
2025-04-20 10:30:00,-27.3,-11.855597418053732
2025-04-20 11:00:00,-28.78,-11.56219995405568
2025-04-20 11:30:00,-30.68,-17.470904143320222
2025-04-20 12:00:00,-32.34,-13.646552308422017
2025-04-20 12:30:00,-32.17,-21.746142768286884
2025-04-20 13:00:00,-32.02,-21.78238452525568
2025-04-20 13:30:00,-26.76,-20.68242838101318
2025-04-20 14:00:00,-8.06,-0.4654042174773325
2025-04-20 14:30:00,58.65,32.962341879187164
2025-04-20 15:00:00,59.51,73.89069768908942
2025-04-20 15:30:00,56.44,89.54581422104663
2025-04-20 16:00:00,58.69,84.32766885328044
2025-04-20 16:30:00,73.21,100.90282990067548
2025-04-20 17:00:00,93.29,133.43350646519767
2025-04-20 17:30:00,86.68,137.64344316638488
2025-04-20 18:00:00,115.97,118.95438267590497
2025-04-20 18:30:00,109.52,171.05058079812704
2025-04-20 19:00:00,107.65,116.34090952720545
2025-04-20 19:30:00,98.21,117.84964392547984
2025-04-20 20:00:00,88.19,113.5715091192069
2025-04-20 20:30:00,80.02,99.69474162029456
2025-04-20 21:00:00,78.91,96.75636501338602
2025-04-20 21:30:00,78.28,89.96294775499938
2025-04-20 22:00:00,75.55,88.75786124922449
2025-04-20 22:30:00,67.44,89.72815918437483
2025-04-20 23:00:00,78.27,80.76116638156475
2025-04-20 23:30:00,79.48,86.71048910113147
2025-04-21 00:00:00,81.1,86.10491299593644
2025-04-21 00:30:00,83.05,86.91847750106871
2025-04-21 01:00:00,80.97,89.90314671753171
2025-04-21 01:30:00,76.39,86.00034671767834
2025-04-21 02:00:00,77.1,81.36755236031235
2025-04-21 02:30:00,76.92,81.41323963724882
2025-04-21 03:00:00,77.77,81.56961868869166
2025-04-21 03:30:00,76.77,84.40913625181074
2025-04-21 04:00:00,76.75,83.49597830927068
2025-04-21 04:30:00,76.27,82.84451030718405
2025-04-21 05:00:00,75.16,82.93593037628315
2025-04-21 05:30:00,75.94,81.74327242801182
2025-04-21 06:00:00,83.33,82.77192338719433
2025-04-21 06:30:00,87.13,96.35468464799035
2025-04-21 07:00:00,78.14,95.36451084189297
2025-04-21 07:30:00,33.94,84.98666775621756
2025-04-21 08:00:00,17.99,50.22075855653535
2025-04-21 08:30:00,23.73,43.885964387564655
2025-04-21 09:00:00,-4.44,45.11923557071257
2025-04-21 09:30:00,-1.14,30.335968186000247
2025-04-21 10:00:00,-20.31,20.411265015951663
2025-04-21 10:30:00,-22.54,6.755076148158704
2025-04-21 11:00:00,-24.21,-9.891685244866785
2025-04-21 11:30:00,-24.47,-6.937382956923817
2025-04-21 12:00:00,-22.5,-4.113101521742531
2025-04-21 12:30:00,-22.2,-2.6431530155262406
2025-04-21 13:00:00,-19.78,7.292494938319554
2025-04-21 13:30:00,27.02,19.296204249273394
2025-04-21 14:00:00,62.02,57.297952323067044
2025-04-21 14:30:00,44.33,76.83296328197602
2025-04-21 15:00:00,69.32,75.9271665498368
2025-04-21 15:30:00,59.11,94.8285895193726
2025-04-21 16:00:00,-6.7,96.60927265172941
2025-04-21 16:30:00,-24.65,64.6014418406557
2025-04-21 17:00:00,56.44,78.63089527026182
2025-04-21 17:30:00,77.09,110.39769646579104
2025-04-21 18:00:00,102.81,136.77947583828572
2025-04-21 18:30:00,105.82,163.94092976154246
2025-04-21 19:00:00,95.22,118.78053514604787
2025-04-21 19:30:00,82.63,107.79217355803833
2025-04-21 20:00:00,86.32,104.01031210423987
2025-04-21 20:30:00,80.88,102.90399376388054
2025-04-21 21:00:00,81.67,97.05674812226802
2025-04-21 21:30:00,74.15,95.18834500527389
2025-04-21 22:00:00,77.23,87.0040976448334
2025-04-21 22:30:00,85.05,97.4523928548604
2025-04-21 23:00:00,85.17,102.01403171105726
2025-04-21 23:30:00,85.83,102.50076198194922
2025-04-22 00:00:00,90.59,95.19150114179833
2025-04-22 00:30:00,82.39,95.07069416613801
2025-04-22 01:00:00,86.57,87.36397857999246
2025-04-22 01:30:00,80.75,92.93197411516054
2025-04-22 02:00:00,83.94,88.09719557664624
2025-04-22 02:30:00,79.5,90.66995349742862
2025-04-22 03:00:00,78.55,83.52704052677026
2025-04-22 03:30:00,89.13,82.87999329679842
2025-04-22 04:00:00,89.11,99.15270752183017
2025-04-22 04:30:00,77.67,98.10969462822915
2025-04-22 05:00:00,78.14,88.17725996258245
2025-04-22 05:30:00,76.37,93.4319874211718
2025-04-22 06:00:00,81.2,89.84707834236843
2025-04-22 06:30:00,116.59,105.96646582101774
2025-04-22 07:00:00,111.01,147.33664855779656
2025-04-22 07:30:00,75.62,138.28869419596288
2025-04-22 08:00:00,16.41,90.30302015073698
2025-04-22 08:30:00,10.82,53.68780837400518
2025-04-22 09:00:00,9.36,44.2407702087767
2025-04-22 09:30:00,35.86,42.32645512985288
2025-04-22 10:00:00,2.96,63.85811901288194
2025-04-22 10:30:00,-20.14,39.83222430722044
2025-04-22 11:00:00,0.17,22.365740324798992
2025-04-22 11:30:00,36.71,39.03230471829724
2025-04-22 12:00:00,34.37,63.90121778712764
2025-04-22 12:30:00,12.1,64.24283248766343
2025-04-22 13:00:00,73.7,51.73818379246873
2025-04-22 13:30:00,41.07,95.65535135347486
2025-04-22 14:00:00,33.05,72.02450612933411
2025-04-22 14:30:00,46.91,73.14944539281171
2025-04-22 15:00:00,49.25,82.3965914941346
2025-04-22 15:30:00,29.57,82.9094376653774
2025-04-22 16:00:00,88.47,74.93111138830602
2025-04-22 16:30:00,62.89,141.0000719866918
2025-04-22 17:00:00,100.15,118.18978899657233
2025-04-22 17:30:00,162.87,151.17660898770387
2025-04-22 18:00:00,268.58,220.87357609960472
2025-04-22 18:30:00,121.98,270.4699546544845
2025-04-22 19:00:00,87.19,139.69620751571824
2025-04-22 19:30:00,82.89,97.03141023465382
2025-04-22 20:00:00,71.99,94.94795868893786
2025-04-22 20:30:00,60.85,86.79773285888464
2025-04-22 21:00:00,66.39,75.89345536589207
2025-04-22 21:30:00,76.46,76.20281312123134
2025-04-22 22:00:00,78.52,84.80182956044695
2025-04-22 22:30:00,77.0,93.73195472489522
2025-04-22 23:00:00,69.66,84.05506516556335
2025-04-22 23:30:00,70.3,80.92097580536581
2025-04-23 00:00:00,63.73,81.77027530786249
2025-04-23 00:30:00,63.09,72.366501342104
2025-04-23 01:00:00,67.02,72.42570229010032
2025-04-23 01:30:00,55.78,81.01145170870426
2025-04-23 02:00:00,54.46,65.67390247349073
2025-04-23 02:30:00,55.79,64.48166045702455
2025-04-23 03:00:00,54.21,64.11673917000975
2025-04-23 03:30:00,56.84,63.43305919824903
2025-04-23 04:00:00,55.97,65.0900585485355
2025-04-23 04:30:00,59.32,61.84591262160421
2025-04-23 05:00:00,66.65,68.26775269357113
2025-04-23 05:30:00,71.58,82.2184896598238
2025-04-23 06:00:00,75.61,84.75830592325447
2025-04-23 06:30:00,79.71,95.39827700778484
2025-04-23 07:00:00,78.67,98.79686543826283
2025-04-23 07:30:00,53.85,92.85100901808939
2025-04-23 08:00:00,19.01,72.19112380221037
2025-04-23 08:30:00,18.74,54.33483005423833
2025-04-23 09:00:00,34.57,55.11864722004296
2025-04-23 09:30:00,66.5,62.365320101390616
2025-04-23 10:00:00,-0.87,80.59917045189255
2025-04-23 10:30:00,-10.1,38.36609192475212
2025-04-23 11:00:00,-19.19,33.958166182933674
2025-04-23 11:30:00,-17.51,20.80742333277045
2025-04-23 12:00:00,-17.62,34.55961684417599
2025-04-23 12:30:00,-10.66,31.764294555240106
2025-04-23 13:00:00,5.59,39.69922711101494
2025-04-23 13:30:00,48.03,50.48987698585265
2025-04-23 14:00:00,23.91,76.47886496556868
2025-04-23 14:30:00,42.86,65.43566278973451
2025-04-23 15:00:00,20.85,81.90952978531546
2025-04-23 15:30:00,47.9,65.3103577493986
2025-04-23 16:00:00,70.01,88.3233225486986
2025-04-23 16:30:00,93.26,114.37604387495857
2025-04-23 17:00:00,140.72,133.593793959217
2025-04-23 17:30:00,160.27,226.88810104263095
2025-04-23 18:00:00,159.22,231.93293724715633
2025-04-23 18:30:00,162.83,217.93186840671285
2025-04-23 19:00:00,145.77,176.34600686838596
2025-04-23 19:30:00,135.78,165.5260340631496
2025-04-23 20:00:00,123.07,145.85949162564054
2025-04-23 20:30:00,124.0,142.6144670126924
2025-04-23 21:00:00,120.3,140.01584677578805
2025-04-23 21:30:00,103.07,137.17603403120006
2025-04-23 22:00:00,93.84,117.36697339245973
2025-04-23 22:30:00,96.88,111.89669179054823
2025-04-23 23:00:00,103.65,118.24773787127327
2025-04-23 23:30:00,100.27,118.6661246768372
2025-04-24 00:00:00,89.49,108.83412567954142
2025-04-24 00:30:00,88.42,98.9697969112424
2025-04-24 01:00:00,89.78,97.94196250030313
2025-04-24 01:30:00,83.66,99.74845717117374
2025-04-24 02:00:00,84.47,88.79916997999258
2025-04-24 02:30:00,78.52,92.74722856300305
2025-04-24 03:00:00,76.75,85.73037969253262
2025-04-24 03:30:00,76.58,81.05105852197997
2025-04-24 04:00:00,75.35,85.76612416203383
2025-04-24 04:30:00,77.04,87.93512455991997
2025-04-24 05:00:00,77.71,86.49097305278966
2025-04-24 05:30:00,84.65,88.80978817357236
2025-04-24 06:00:00,89.02,100.34915565352067
2025-04-24 06:30:00,107.64,116.65275210937455
2025-04-24 07:00:00,104.09,127.182861996549
2025-04-24 07:30:00,70.1,122.78207017269068
2025-04-24 08:00:00,20.09,84.33624647349998
2025-04-24 08:30:00,34.92,56.465092788191235
2025-04-24 09:00:00,14.67,63.2315495571982
2025-04-24 09:30:00,42.86,40.88217573163776
2025-04-24 10:00:00,36.98,63.64332314195916
2025-04-24 10:30:00,1.58,59.10805845143411
2025-04-24 11:00:00,28.53,35.97074259274405
2025-04-24 11:30:00,29.51,47.10569798767138
2025-04-24 12:00:00,30.46,52.657479409568346
2025-04-24 12:30:00,29.64,55.43404963440474
2025-04-24 13:00:00,-9.86,52.36455064105833
2025-04-24 13:30:00,45.25,45.37975340845803
2025-04-24 14:00:00,13.18,70.50834571683123
2025-04-24 14:30:00,59.66,55.92515493036076
2025-04-24 15:00:00,48.52,97.27141899224377
2025-04-24 15:30:00,68.46,83.22372086130578
2025-04-24 16:00:00,66.59,105.16526687264411
2025-04-24 16:30:00,86.74,117.79362518438036
2025-04-24 17:00:00,140.29,126.30388975250212
2025-04-24 17:30:00,130.61,225.45921446249423
2025-04-24 18:00:00,130.2,201.5216900581117
2025-04-24 18:30:00,123.98,179.40308846763554
2025-04-24 19:00:00,117.48,139.49668766232415
2025-04-24 19:30:00,111.87,133.5686370371353
2025-04-24 20:00:00,96.15,125.334788661235
2025-04-24 20:30:00,88.16,114.02615108962135
2025-04-24 21:00:00,114.28,99.75160732852859
2025-04-24 21:30:00,110.5,132.4141574167854
2025-04-24 22:00:00,104.27,122.86440733823582
2025-04-24 22:30:00,125.13,123.42533155285585
2025-04-24 23:00:00,117.79,143.3666302497172
2025-04-24 23:30:00,118.35,133.7398933098335
2025-04-25 00:00:00,110.61,128.65116419787927
