DateTime,SpotPrice_RRP,PredictedPrice
2025-04-16 07:30:00,69.59,128.03305318045417
2025-04-16 08:00:00,60.22,61.739532020372565
2025-04-16 08:30:00,49.97,55.83796871453796
2025-04-16 09:00:00,44.21,49.19491855767665
2025-04-16 09:30:00,38.85,49.56474320654916
2025-04-16 10:00:00,41.23,39.96793649509541
2025-04-16 10:30:00,34.52,45.171885346943796
2025-04-16 11:00:00,37.12,31.60865060240384
2025-04-16 11:30:00,44.63,31.66490948720936
2025-04-16 12:00:00,37.51,42.05114290744062
2025-04-16 12:30:00,39.41,32.312286321401025
2025-04-16 13:00:00,23.83,35.93531991688148
2025-04-16 13:30:00,21.26,25.12396238089921
2025-04-16 14:00:00,19.51,25.412805483047496
2025-04-16 14:30:00,29.62,27.218183262407443
2025-04-16 15:00:00,41.04,33.51334591769816
2025-04-16 15:30:00,73.57,59.71899454775175
2025-04-16 16:00:00,118.49,74.43199037845231
2025-04-16 16:30:00,189.52,116.74896456295163
2025-04-16 17:00:00,202.46,411.36426452480123
2025-04-16 17:30:00,279.49,204.28882273520136
2025-04-16 18:00:00,293.37,270.9950851247891
2025-04-16 18:30:00,267.85,280.70806711280653
2025-04-16 19:00:00,200.01,166.71761673625832
2025-04-16 19:30:00,158.83,154.2527316884886
2025-04-16 20:00:00,139.98,132.90847841295508
2025-04-16 20:30:00,157.27,212.44949558050067
2025-04-16 21:00:00,154.54,209.79459346501014
2025-04-16 21:30:00,161.0,134.58721431453571
2025-04-16 22:00:00,147.01,135.8326051543237
2025-04-16 22:30:00,161.97,157.69504969811993
2025-04-16 23:00:00,162.46,160.42219177497088
2025-04-16 23:30:00,175.92,160.6952179904314
2025-04-17 00:00:00,177.55,139.44410279202384
2025-04-17 00:30:00,156.78,142.68563186876253
2025-04-17 01:00:00,158.45,139.2109794566979
2025-04-17 01:30:00,137.42,139.49468036318416
2025-04-17 02:00:00,130.82,114.84316344638039
2025-04-17 02:30:00,127.49,114.58611957687539
2025-04-17 03:00:00,135.69,110.75425832607814
2025-04-17 03:30:00,132.07,115.16032486249948
2025-04-17 04:00:00,128.23,114.00824219135741
2025-04-17 04:30:00,130.17,110.60675204711174
2025-04-17 05:00:00,136.31,114.81182989268481
2025-04-17 05:30:00,147.47,115.68733575344795
2025-04-17 06:00:00,149.91,134.4917998329369
2025-04-17 06:30:00,193.21,136.34492648248425
2025-04-17 07:00:00,192.92,149.0480135588919
2025-04-17 07:30:00,114.37,185.34075530959055
2025-04-17 08:00:00,56.67,96.99974166312704
2025-04-17 08:30:00,12.26,56.14970509358247
2025-04-17 09:00:00,27.78,24.93363913879647
2025-04-17 09:30:00,39.44,32.96972377382814
2025-04-17 10:00:00,44.79,40.489911798323725
2025-04-17 10:30:00,35.68,45.021038857123486
2025-04-17 11:00:00,28.05,28.450299784335158
2025-04-17 11:30:00,37.56,23.530972034142007
2025-04-17 12:00:00,20.94,33.594229676179445
2025-04-17 12:30:00,23.29,25.768644556295996
2025-04-17 13:00:00,33.16,25.768644556295996
2025-04-17 13:30:00,75.38,30.1825719662189
2025-04-17 14:00:00,62.19,62.55500845113219
2025-04-17 14:30:00,59.63,53.91621256980471
2025-04-17 15:00:00,47.15,59.80501833045009
2025-04-17 15:30:00,58.07,52.655519811420646
2025-04-17 16:00:00,83.87,59.29515403789787
2025-04-17 16:30:00,138.59,76.93448762894519
2025-04-17 17:00:00,273.34,687.8316907915656
2025-04-17 17:30:00,299.98,279.54189742545566
2025-04-17 18:00:00,299.99,238.2050488805156
2025-04-17 18:30:00,292.39,227.69738266945612
2025-04-17 19:00:00,261.78,253.77593315827966
2025-04-17 19:30:00,200.27,252.46342376698078
2025-04-17 20:00:00,179.56,179.60129651555306
2025-04-17 20:30:00,166.32,138.0321520141184
2025-04-17 21:00:00,185.2,134.10674213378158
2025-04-17 21:30:00,192.11,141.82931923632034
2025-04-17 22:00:00,208.09,150.98502270196414
2025-04-17 22:30:00,230.98,179.83746945765614
2025-04-17 23:00:00,262.69,192.0130787340006
